url,Error,domain,ads,imgratio,inlinks,wot,pageloadtime,misspelled,hyperlinks,cookie,brokenlinks,responsive,lastmod,langcount,outlinks,redirected
"""http://www.pentazip.com/""",Field NA,"""com""",61,0.12758583554428596,0,"[69, 7]",114,12,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",4,"""Error in binding req to urllib2""","""1970-01-01T00:00:00""",2,3,"""http://www.pentaware.com/en_US"""
"""http://www.authora.com/""",Field NA,"""com""",0,1.0,461000,"[65, 6]","""+++""",0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-13T10:41:36""",1,0,Field NA
"""http://www.glueckkanja.com/""",Field NA,"""com""",15,0.08195011145477404,0,"""NA""",287,76,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",37,"""false""","""2017-08-11T22:39:56""",1,15,"""https://www.glueckkanja.com/"""
"""http://www.easybyte.com/products/cryptocx.html""",Field NA,"""com""",39,0.4908547552505603,0,"""NA""",4549,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",2,"""false""","""2015-11-02T23:19:37""",1,0,Field NA
"""http://www.securemac.com/pgpfreeware.php""",Field NA,"""com""",85,0.9302571939634962,0,"[84, 13]",2731,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",35,"""true""","""2017-08-13T10:54:24""",1,7,"""https://www.securemac.com/software/staticusers-net-pgp-freeware"""
"""http://www.cgicentral.net/400CS/Docs/pgp.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://web.mit.edu/network/pgp.html""",Field NA,"""edu""",0,1.0,36200,"""NA""",275,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T11:04:51""",1,0,Field NA
"""http://www.gnupg.org/""",Field NA,"""org""",36,0.5818665511801281,184000,"[94, 50]",199,1,"{""contact"": 0, ""email"": 1, ""sitemap"": 1, ""help"": 0}","""No""",17,"""false""","""2017-08-12T20:10:02""",1,35,"""https://www.gnupg.org/"""
"""http://www.fabriziotarizzo.org/keysigning/policies/""",Field NA,"""org""",5,1.0,0,"""NA""",2500,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",7,"""Error in binding req to urllib2""","""2009-09-01T17:23:22""",1,1,Field NA
"""http://tools.ietf.org/html/rfc2015""",Field NA,"""org""",2,1.0,1,"[94, 52]",886,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-08-06T11:09:34""",1,1,"""https://tools.ietf.org/html/rfc2015"""
"""http://tools.ietf.org/html/rfc1991""",Field NA,"""org""",1,1.0,1,"[94, 52]",1246,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",45,"""Info not NA""","""2017-08-13T09:10:52""",1,0,"""https://tools.ietf.org/html/rfc1991"""
"""http://tools.ietf.org/html/rfc2440""",Field NA,"""org""",0,1.0,1,"[94, 52]",1029,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-08-06T08:59:19""",1,0,"""https://tools.ietf.org/html/rfc2440"""
"""http://www.nieveler.org/PGP/pgp.htm""",Field NA,"""org""",6,0.9914325562861128,0,"[62, 4]",6662,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",6,"""false""","""2014-12-27T14:28:09""",1,1,"""https://www.nieveler.org/PGP/pgp.htm"""
"""http://www.ietf.org/proceedings/01mar/I-D/openpgp-multsig-02.txt""",Field NA,"""org""",0,1.0,0,"[95, 53]",141,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2009-07-18T22:30:13""",1,0,"""http://www.ietf.org/proceedings/50/I-D/openpgp-multsig-02.txt"""
"""http://www.pgp.net/pgpnet/www-key.html""",Field NA,"""net""",12,1.0,0,"""NA""",2390,0,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",17,"""false""","""1996-09-04T06:32:17""",1,0,Field NA
"""http://projects.gnome.org/seahorse/""",Field NA,"""org""",6,0.16648909858833377,1,"[93, 49]",1140,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",12,"""false""","""2017-08-13T11:36:53""",1,6,"""https://wiki.gnome.org/Apps/Seahorse"""
"""http://www.mtt.com/envelope/""",Field NA,"""com""",6,0.45693630811417174,2,"[59, 3]",788,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",3,"""false""","""2012-01-28T06:05:11""",1,4,Field NA
"""http://www.hauert.net/pgpmain.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.hauert.net/pgpdos.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.bretschneidernet.de/tips/secmua.html.en""",Field NA,"""de""",0,1.0,0,"""NA""",84,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2014-10-08T19:30:43""",1,0,Field NA
"""http://www.companycrypt.com/""",Field NA,"""com""",1,0.43046506403055496,0,"[70, 17]",276,"""+++""","{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-13T11:39:18""",1,1,Field NA
"""http://www.uk.pgp.net/pgpnet/pgp-faq/""",Field NA,"""net""",52,1.0,0,"[88, 12]",142,0,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",63,"""false""","""2011-01-25T05:24:44""",1,31,Field NA
"""http://people.via.ecp.fr/~clem/nist/gpg-enigmail-howto.php""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://cryptnet.net/fdp/crypto/keysigning_party/en/keysigning_party.html""",Field NA,"""net""",84,0.6962273511138409,0,"""NA""",123,"""+++""","{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",29,"""false""","""2013-08-14T15:10:25""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.e-ignite.co.uk/""",Field NA,"""uk""",7,0.18301731244847486,9,"""NA""",84,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""false""","""2016-09-11T11:46:44""",1,4,Field NA
"""http://www.queen.clara.net/pgp/pgp.html""",Field NA,"""net""",30,0.94437144108629,0,"[73, 8]",657,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",10,"""false""","""2016-11-01T00:33:58""",1,24,Field NA
"""http://www.gnupg.org/documentation/faqs.html""",Field NA,"""org""",4,1.0,2,"""NA""",224,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""No""",42,"""false""","""2017-08-09T15:35:21""",1,4,"""https://www.gnupg.org/documentation/faqs.html"""
"""http://www.mccune.cc/PGPpage2.htm""",Field NA,"""cc""",91,0.8492409780929007,0,"""NA""",1532,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",32,"""false""","""2011-05-02T22:16:10""",1,63,Field NA
"""http://www.bluering.nl/pgp/""",Field NA,"""nl""",0,0.04889105268852104,0,"[60, 2]",137,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",3,"""false""","""2001-09-05T13:47:03""",1,0,Field NA
"""http://axion.physics.ubc.ca/pgp-attack.html""",Field NA,"""ca""",4,1.0,"""GoogleApi limit is exceeded""","""NA""",1150,0,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",8,"""false""","""2016-09-13T03:44:49""",1,4,Field NA
"""http://www.cryptnet.net/fdp/crypto/strong_distro.html""",Field NA,"""net""",41,1.0,"""GoogleApi limit is exceeded""","""NA""",130,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",19,"""false""","""2011-04-25T18:39:43""",1,19,Field NA
"""http://pgp.cs.uu.nl/""",Field NA,"""nl""",14,0.41152172309508,"""GoogleApi limit is exceeded""","[75, 8]",879,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""false""","""2017-08-13T12:08:37""",1,10,"""https://pgp.cs.uu.nl/"""
"""http://bcn.boulder.co.us/~neal/pgpstat/""",Field NA,"""us""",20,1.0,"""GoogleApi limit is exceeded""","[78, 8]",851,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",13,"""false""","""2011-03-27T19:05:39""",1,13,Field NA
"""http://www.pgpi.org/""",Field NA,"""org""",14,0.0397854736910952,"""GoogleApi limit is exceeded""","[94, 15]",660,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-03-21T01:55:54""",1,5,"""http://openpgp.org/"""
"""http://www.philzimmermann.com/EN/background/index.html""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","""NA""",102,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2006-02-28T11:56:48""",1,0,Field NA
"""http://www.pgp.com/""",Field NA,"""com""",41,1.0,"""GoogleApi limit is exceeded""","[94, 64]",1195,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",59,"""true""","""2017-08-13T01:04:07""",1,15,"""https://www.symantec.com/products/encryption"""
"""http://openpgp.org/""",Field NA,"""org""",14,0.0397854736910952,"""GoogleApi limit is exceeded""","[94, 15]",619,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-03-21T01:55:54""",1,5,Field NA
"""http://www.itconsult.co.uk/stamper.htm""",Field NA,"""uk""",3,1.0,"""GoogleApi limit is exceeded""","[73, 7]",165,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",6,"""false""","""2014-05-25T17:50:47""",1,2,Field NA
"""http://code.google.com/p/cryptsetup/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[95, 76]",205,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T12:14:16""",1,0,"""https://code.google.com/archive/p/cryptsetup"""
"""http://www.blockmastersecurity.com/""",Field NA,"""com""",63,0.2844672530156268,"""GoogleApi limit is exceeded""","""NA""","""+++""",84,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""","""TimeOut Error, Max 500 sec""","""true""","""2017-08-13T12:14:31""",1,"""TimeOut Error, Max 500 sec""","""https://datalocker.com/safeconsole/"""
"""http://www.cryptnet.net/fdp/crypto/strong_distro.html""",Field NA,"""net""",41,1.0,"""GoogleApi limit is exceeded""","""NA""",671,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",19,"""false""","""2011-04-25T18:39:43""",1,18,Field NA
"""http://pgp.cs.uu.nl/""",Field NA,"""nl""",14,0.41152172309508,"""GoogleApi limit is exceeded""","[75, 8]",405,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-13T14:58:39""",1,10,"""https://pgp.cs.uu.nl/"""
"""http://bcn.boulder.co.us/~neal/pgpstat/""",Field NA,"""us""",20,1.0,"""GoogleApi limit is exceeded""","[78, 8]",1088,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",15,"""false""","""2011-03-27T19:05:39""",1,12,Field NA
"""http://www.pgpi.org/""",Field NA,"""org""",14,0.0397854736910952,"""GoogleApi limit is exceeded""","[94, 15]",217,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-03-21T01:55:54""",1,5,"""http://openpgp.org/"""
"""http://www.philzimmermann.com/EN/background/index.html""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","""NA""",90,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2006-02-28T11:56:48""",1,0,Field NA
"""http://www.pgp.com/""",Field NA,"""com""",41,1.0,"""GoogleApi limit is exceeded""","[94, 64]",387,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",59,"""true""","""2017-08-13T01:04:07""",1,15,"""https://www.symantec.com/products/encryption"""
"""http://openpgp.org/""",Field NA,"""org""",14,0.0397854736910952,"""GoogleApi limit is exceeded""","[94, 15]",158,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-03-21T01:55:54""",1,5,Field NA
"""http://www.itconsult.co.uk/stamper.htm""",Field NA,"""uk""",3,1.0,"""GoogleApi limit is exceeded""","[73, 7]",170,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",6,"""false""","""2014-05-25T17:50:47""",1,2,Field NA
"""http://code.google.com/p/cryptsetup/""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[95, 76]",147,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T15:03:03""",1,0,"""https://code.google.com/archive/p/cryptsetup"""
"""http://www.blockmastersecurity.com/""",Field NA,"""com""",63,0.2844672530156268,"""GoogleApi limit is exceeded""","""NA""",155,"""TimeOut Error, Max 500 sec""","{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""","""TimeOut Error, Max 500 sec""","""Info not NA""","""2017-08-13T15:03:18""",1,"""TimeOut Error, Max 500 sec""","""https://datalocker.com/safeconsole/"""
"""http://www.safehousesoftware.com/""",Field NA,"""com""",19,0.26202551442168054,"""GoogleApi limit is exceeded""","[85, 15]",52,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""false""","""2017-08-13T15:31:55""",1,18,Field NA
"""http://www.aikosolutions.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.alertsec.com/""",Field NA,"""com""",9,1.0,"""GoogleApi limit is exceeded""","[61, 5]",187,5,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",3,"""false""","""2017-08-13T15:46:09""",1,9,"""https://www.alertsec.com/"""
"""http://cryptdisk.4hack.com/""",Field NA,"""com""",9,0.7560598744567841,"""GoogleApi limit is exceeded""","""NA""",1820,0,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""false""","""2017-08-13T15:50:17""",1,8,Field NA
"""http://www.winencrypt.com/""",Field NA,"""com""",56,0.5274578670805086,"""GoogleApi limit is exceeded""","[69, 8]",78,1,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",4,"""false""","""2017-08-13T16:00:38""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.turbocrypt.com/""",Field NA,"""com""",3,1.0,"""GoogleApi limit is exceeded""","[80, 13]",876,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",2,"""true""","""2017-08-13T16:17:26""",1,1,Field NA
"""http://www.truecrypt.org/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.safebit.net/""",Field NA,"""com""",11,0.13584108994247715,"""GoogleApi limit is exceeded""","[86, 26]",535,1,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",87,"""false""","""2017-08-13T16:21:26""",1,3,"""http://www.east-tec.com/safebit/"""
"""http://www.imrryr.org/~elric/cgd/""",Field NA,"""org""",1,1.0,"""GoogleApi limit is exceeded""","[62, 5]",15873,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2007-01-16T06:41:46""",1,1,Field NA
"""http://www.tiasoft.com/""",Field NA,"""com""",77,0.18458789887361315,"""GoogleApi limit is exceeded""","[68, 10]",722,12,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""true""","""2017-08-13T16:26:17""",1,0,Field NA
"""http://www.enovatech.net/""",Field NA,"""net""",6,0.05077579102017415,"""GoogleApi limit is exceeded""","""NA""",1617,63,"{""contact"": 0, ""email"": 0, ""sitemap"": 1, ""help"": 1}","""No""",0,"""false""","""2017-08-13T16:31:13""",1,6,Field NA
"""http://www.infoseccorp.com/products/spyproof/contents.htm""",Field NA,"""com""",6,0.32166783701201346,"""GoogleApi limit is exceeded""","""NA""",365,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",3,"""false""","""2017-04-28T21:38:17""",1,3,Field NA
"""http://www.softwinter.com/sentry_nt.html""",Field NA,"""com""",0,1.0,"""GoogleApi limit is exceeded""","[86, 12]",97,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",19,"""false""","""2007-08-06T01:08:57""",1,0,Field NA
"""http://www.pgpi.org/products/pgpdisk/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.securesystems.com.au/""",Field NA,"""au""",3,0.32855716208588426,"""GoogleApi limit is exceeded""","[60, 3]",2565,1,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",10,"""false""","""2017-08-13T16:37:52""",1,1,Field NA
"""http://www.securstar.com/""",Field NA,"""biz""",4,0.10574613781468127,"""GoogleApi limit is exceeded""","""NA""",788,55,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",6,"""false""","""2017-08-13T16:40:43""",3,4,"""http://www.securstar.biz/"""
"""http://www.goldkey.com/""",Field NA,"""com""",47,0.30751606338462945,"""GoogleApi limit is exceeded""","[71, 6]",346,2,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",8,"""Error in binding req to urllib2""","""2017-08-13T16:43:32""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.private-file.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.encryptx.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://myplanetsoft.com/""",Field NA,"""com""",1,0.04870082443747188,"""GoogleApi limit is exceeded""","[70, 7]",1011,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",0,"""false""","""2017-08-13T16:58:22""",1,1,Field NA
"""http://www.aragonsoft.com/en/winsesame/index.php""",Field NA,"""com""",100,"""TimeOut Error, Max 500 sec""","""GoogleApi limit is exceeded""","""NA""",1265,16,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""Yes""",70,"""Error in binding req to urllib2""","""2017-08-13T16:58:40""",1,"""TimeOut Error, Max 500 sec""","""https://www.aragon-technologies.com/en/winsesame/index.php"""
"""http://kfilecoder.sourceforge.net/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.safehousesoftware.com/SafeHouseProfessional.aspx""",Field NA,"""com""",18,0.25029084261259765,"""GoogleApi limit is exceeded""","""NA""",1270,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",18,"""false""","""2017-08-13T17:15:25""",1,13,Field NA
"""http://www.hiteksoftware.com/autokrypt/data-encryption-software.htm""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.kakasoft.com/lock/""",Field NA,"""com""",8,0.1478379248370396,"""GoogleApi limit is exceeded""","[82, 11]",2521,2,"{""contact"": 1, ""email"": 1, ""sitemap"": 1, ""help"": 1}","""No""",26,"""false""","""2017-07-26T10:23:54""",1,1,"""http://www.kakasoft.com/folder-protect/"""
"""http://www.secward.com/""",Field NA,"""com""","""+++""",0.3036137356207005,"""GoogleApi limit is exceeded""","[61, 4]",394,232,"{""contact"": 0, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""Yes""",46,"""true""","""2017-08-13T17:28:13""",1,"""+++""","""http://www.secward.com/zh-TW"""
"""http://www.ironkey.com/""",Field NA,"""com""",31,1.0,"""GoogleApi limit is exceeded""","[94, 45]",667,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",43,"""false""","""2017-08-13T17:21:14""",1,29,"""http://www.ironkey.com/en-US/"""
"""http://www.cryptzone.com/""",Field NA,"""com""",9,0.023142416532395668,"""GoogleApi limit is exceeded""","[88, 10]",273,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",85,"""false""","""2017-08-13T17:30:29""",1,8,"""https://www.cryptzone.com/"""
"""http://www.maxa-tools.com/""",Field NA,"""com""",3,0.026319558045131832,"""GoogleApi limit is exceeded""","[76, 10]",911,"""+++""","{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",13,"""Error in binding req to urllib2""","""2017-08-13T17:32:38""",2,1,Field NA
"""http://www.cryptdecrypt.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://ccrypt.sourceforge.net/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.softwinter.com/""",Field NA,"""com""",0,0.2741952847453978,"""GoogleApi limit is exceeded""","[86, 12]",98,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""false""","""2011-04-13T23:08:02""",1,0,Field NA
"""http://www.privacycrypt.com/""",Field NA,"""com""",12,"""TimeOut Error, Max 500 sec""","""GoogleApi limit is exceeded""","[60, 3]",4622,"""+++""","{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",102,"""false""","""2017-08-13T17:48:46""",1,8,Field NA
"""http://www.lexias.com/2.0/lexiguard.html""",Field NA,"""com""",1,0.15414413595674104,"""GoogleApi limit is exceeded""","""NA""",4289,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2002-03-09T00:47:22""",1,0,Field NA
"""http://safechaos.com/abs.htm""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.kremlinencrypt.com/""",Field NA,"""com""",120,0.22553129874489103,"""GoogleApi limit is exceeded""","[65, 5]",1439,32,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",23,"""true""","""2017-08-13T17:59:47""",1,46,Field NA
"""http://www.hermetic.ch/crypto/me6.htm""",Field NA,"""ch""",5,1.0,"""GoogleApi limit is exceeded""","""NA""",866,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",24,"""false""","""2017-08-13T18:05:10""",1,3,"""https://hermetic.ch/crypto/me6.htm"""
"""http://www.elcor.net/pkey.php""",Field NA,"""net""",5,1.0,"""GoogleApi limit is exceeded""","""NA""",410,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",36,"""false""","""2017-08-13T18:07:00""",1,1,Field NA
"""http://www.infoseccorp.com/products/secretagent/contents.htm""",Field NA,"""com""",13,"""TimeOut Error, Max 500 sec""","""GoogleApi limit is exceeded""","""NA""",2155,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",42,"""false""","""2017-04-28T21:38:12""",1,4,Field NA
"""http://www.away32.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.invisiblesecrets.com/""",Field NA,"""com""",11,0.13811980702224605,"""GoogleApi limit is exceeded""","[84, 12]",590,1,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",12,"""false""","""2017-08-13T18:16:57""",1,9,Field NA
"""http://www.drmnetworks.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.meganet.com/""",Field NA,"""com""",32,0.008269715021735631,"""GoogleApi limit is exceeded""","[50, 5]",350,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",4,"""false""","""2016-04-20T23:25:29""",1,26,Field NA
"""http://www.rs-computer.com/""",Field NA,"""com""",13,0.21147984980164483,"""GoogleApi limit is exceeded""","[64, 7]",93,5,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2017-08-13T18:21:36""",1,0,Field NA
"""http://cscdencr.sourceforge.jp/""",Field NA,"""jp""",0,1.0,"""GoogleApi limit is exceeded""","[91, 31]",248,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2009-09-05T14:03:39""",1,0,"""http://cscdencr.osdn.jp/"""
"""http://www.sata-hts.com/""",Field NA,"""com""",18,0.29065621366027217,"""GoogleApi limit is exceeded""","[60, 3]",186,6,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-13T18:22:44""",1,2,Field NA
"""http://www.casque.co.uk/""",Field NA,"""uk""",16,0.1260900154783203,"""GoogleApi limit is exceeded""","""NA""",263,10,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""true""","""2017-08-13T18:23:42""",1,4,Field NA
"""http://www.thales-esecurity.com/""",Field NA,"""com""",47,0.340276648534665,"""GoogleApi limit is exceeded""","""NA""",211,18,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",5,"""false""","""2017-08-11T06:58:00""",8,30,"""https://www.thalesesecurity.com/"""
